trip_id,service_id,route_id,trip_headsign,trip_short_name,direction_id,shape_id
925_1000002_12PI.RS_093700,1,12,ROMAGNAT Les Sports,,0,2533425114923608
925_1000002_03AR.VI_181300,1,3,Les Vignes,,1,2533425114923572
946_1000002_B_JV.RA_143700,1,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_4_13_150000,3,4,Trémonteix Charcot,,1,2533425114923583
1132_1000001_10_4_162200,3,10,Zone des Gravanches,,1,2533425114923601
1163_1000001_41_2_170500,3,41,CHU G. Montpied,,1,2533425114923645
988_1000008_A_VE.PG_161700,33,A,La Pardieu Gare,,0,2533425114923570
988_1000008_A_VE.PG_162500,33,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_13_5_093000,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1017_1000001_B_2_183200,3,B,AULNAT St Exupéry,,1,2533425114923562
1163_1000001_36PS.PH_095500,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
925_1000002_10_1_095600,1,10,Jules Verne,,1,2533425114923598
1142_1000013_B_1_190300,24,B,ROYAT Pl. Allard,,0,2533425114923561
1163_1000001_7_5_085500,3,7,Les Côtes,,0,2533425114923675
946_1000002_B_2_183700,1,B,AULNAT St Exupéry,,1,2533425114923562
1165_1000002_36PH.PS_155400,1,36,Faculté,,0,2533425114923640
1132_1000001_24_3_070800,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
883_1000001_L40_9_160000,9,L40,Chemin du Cheix,,1,2533425114923715
1017_1000001_B_RA.JV_082400,23,B,Jules Verne,,1,2533425114923564
1163_1000001_34CP.CG_175400,3,34,COURNON Le Gergovie,,1,2533425114923663
925_1000002_24_3_062900,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
1165_1000002_36PH.PS_110500,1,36,Faculté,,0,2533425114923640
1023_1000007_A_PG.VE_120200,10,A,Les Vergnes,,1,2533425114923567
1165_1000002_37MG.RB_100000,1,37,MUR-SUR-ALLIER Font Grande,,1,2533425114923665
1107_1000003_A_VE.PG_084100,2,A,La Pardieu Gare,,0,2533425114923570
1136_1000012_A_PG.VE_141700,32,A,Les Vergnes,,1,2533425114923567
925_1000002_12PI.RS_120700,1,12,ROMAGNAT Les Sports,,0,2533425114923608
1136_1000012_A_PG.VE_140900,32,A,Les Vergnes,,1,2533425114923567
925_1000002_24BC.CH_140700,1,24,Champratel,,0,2533425114923623
1132_1000001_23CP.LL_124300,3,23,Lycée La Fayette,,0,2533425114923621
925_1000002_03AR.VI_143600,1,3,Les Vignes,,1,2533425114923572
1123_1000003_C_CA.DC_130500,2,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_C_DC.CA_103400,23,C,COURNON Allier,,1,2533425114923566
1132_1000001_4_6_181700,3,4,CEYRAT Libération,,0,2533425114923584
1163_1000001_7_4_114400,3,7,Charles Tillon,,1,2533425114923674
988_1000008_A_PG.VE_150200,33,A,Les Vergnes,,1,2533425114923567
